datetime,year,month,tempmax,tempmin,temp,humidity,rainfall,sunshine_hours
2024-05-01,2024,5,2.981409114242715,3.186149765949394,3.14586019331784,0.0,168.28891633779654,13.550333333333333
2024-06-01,2024,6,1.7119935335921175,2.4188655389647087,2.1652661666979416,0.0,236.61699030814984,12.464369687785698
2024-07-01,2024,7,1.1704618454909086,1.9662140269067498,1.691918794644794,0.0,148.67194538420893,12.547334178426231
2024-08-01,2024,8,0.8513550151139553,1.6485549574937362,1.3522411655762818,0.0,136.33459928513193,12.502770844128912
2025-05-01,2025,5,2.981409114242715,3.186149765949394,3.14586019331784,0.0,172.08989723826676,13.550333333333333
2025-06-01,2025,6,1.7722124402379593,2.395315122430669,2.19126504611479,0.0,241.4043267792459,12.46473320589054
2025-07-01,2025,7,1.2875743370922474,2.021212541480167,1.7852967113166542,0.0,151.5374670650139,12.548264379970899
2025-08-01,2025,8,1.0310908246591217,1.7596709870389862,1.507152408059333,0.0,138.9441716282406,12.503739719298741
